job_idx,cv_col,label,score,label_checked,justification,model,generated_at
122,cv_5,NO MATCH,20,NO MATCH,"Le candidat a une expérience significative en développement mobile et front-end, mais pas en apprentissage automatique et deep learning. Il a une bonne connaissance de Python, mais pas des frameworks de machine learning et deep learning tels que Scikit-learn, Keras, TensorFlow et PyTorch. Il a également une expérience en développement de modèles de classification, mais pas en détection d'anomalies. Enfin, il a une bonne capacité de travail en équipe, mais pas une forte curiosité pour les nouvelles technologies.",meta/llama-3.1-8b-instruct,2026-05-05T12:38:16.298946
123,cv_1,MATCH,85,MATCH,"Le candidat possède une expérience pertinente en tant que DevOps Engineer, avec une bonne maîtrise des technologies telles que Kubernetes, Docker, Jenkins, Azure Cloud, AWS et GCP. Il a également une bonne compréhension des concepts de cloud computing et de DevOps. Les compétences mentionnées dans le CV correspondent à une grande partie des exigences de l'offre d'emploi. Cependant, il manque un peu d'expérience dans les domaines spécifiques de l'intégration de données IoT et de la mise en œuvre de solutions cloud sécurisées.",meta/llama-3.1-8b-instruct,2026-05-05T12:38:19.462678
123,cv_4,PARTIELLEMENT MATCH,60,PARTIELLEMENT MATCH,"Le candidat a une expérience en développement de logiciels, en particulier en front-end avec React et NodeJS. Cependant, il manque d'expérience dans les technologies spécifiques mentionnées dans l'offre d'emploi, telles que Python, Apache Flink, Kafka, Docker, Azure Cloud, Blockchain, Flutter. Il a également des compétences en matière de développement de logiciels, d'IoT et de cloud, mais elles ne sont pas directement applicables à l'offre d'emploi. Enfin, il a des compétences en résolution de problèmes, en leadership d'équipe et en gestion du temps, qui sont importantes pour l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:38:41.783020
123,cv_5,MATCH,85,MATCH,"Le candidat a une expérience en développement de logiciels et en Deep Learning, ce qui correspond à certaines des compétences requises dans l'offre d'emploi. Cependant, il manque d'expérience directe dans le développement de systèmes temps réel, l'intégration de données IoT et la mise en œuvre de solutions cloud sécurisées.",meta/llama-3.1-8b-instruct,2026-05-05T12:38:46.111599
124,cv_1,NO MATCH,20,NO MATCH,"Le CV ne correspond pas aux exigences de l'offre d'emploi en termes de compétences techniques et de formation. L'expérimentée a une formation en génie logiciel et systèmes d'information, mais pas en physique théorique et en informatique. Elle a également des compétences en C#, Java, JavaScript, etc., mais pas en langages de programmation tels que Q# ou Qiskit, ni en bibliothèques de calcul quantique.",meta/llama-3.1-8b-instruct,2026-05-05T12:38:51.365177
124,cv_2,NO MATCH,20,NO MATCH,"Le candidat a une formation en informatique et des compétences en développement web et mobile, mais il n'a pas d'expérience ou de formation en calcul quantique. Les compétences techniques requises pour l'offre d'emploi (algorithmes quantiques, réseaux de tenseurs, méthodes de calcul quantique) ne sont pas mentionnées dans le CV.",meta/llama-3.1-8b-instruct,2026-05-05T12:38:55.254490
124,cv_4,NO MATCH,20,NO MATCH,"Le candidat n'a pas de formation ou d'expérience directement liée au calcul quantique, qui est la principale compétence requise pour l'offre d'emploi. Bien que le candidat ait une formation en informatique et en mathématiques, il n'a pas de compétences spécifiques en calcul quantique, telles que la connaissance des algorithmes quantiques, des réseaux de tenseurs et des méthodes de calcul quantique.",meta/llama-3.1-8b-instruct,2026-05-05T12:39:10.365330
124,cv_5,NO MATCH,20,NO MATCH,"Le candidat n'a pas de formation ou d'expérience dans le domaine du calcul quantique. Ses compétences techniques sont axées sur le développement full-stack, notamment avec React.js, D3.js et Elasticsearch, ce qui n'est pas pertinent pour l'offre d'emploi. Il est également important de noter que le candidat n'a pas de softskills mentionnées qui correspondent aux exigences de l'offre d'emploi, telles que la capacité de communication, la curiosité intellectuelle et la volonté de collaboration.",meta/llama-3.1-8b-instruct,2026-05-05T12:39:15.552104
125,cv_1,MATCH,85,MATCH,"Le candidat possède les compétences requises pour le poste, notamment en développement full-stack, conception web, langage de modélisation unifié (UML), et DevOps. Il a également des expériences dans la mise en place de pipelines de déploiement automatique et de systèmes de monitoring.",meta/llama-3.1-8b-instruct,2026-05-05T12:39:30.666988
125,cv_2,MATCH,80,MATCH,"Mohamed Nadhir DAOUD possède une expérience significative en tant que Senior ML Engineer, ce qui correspond à la fonction de DevOps & Développeur Full Stack PHP / JS. Cependant, il manque d'expérience directe dans le domaine de la programmation PHP / JS. De plus, son expertise en MLOps et en Applied Machine Learning est pertinente pour certaines parties de l'offre d'emploi, mais pas pour la conception et le développement de solutions logicielles personnalisées en PHP / JS.",meta/llama-3.1-8b-instruct,2026-05-05T12:39:34.047399
125,cv_3,NO MATCH,20,NO MATCH,"Le candidat a une expérience et des compétences dans le domaine de la réalité virtuelle, du développement de jeux et de l'intégration d'IA, mais pas dans le domaine de DevOps et de développement Full Stack PHP/JS. De plus, le candidat a une formation en Game Science and Design et en Computer Engineering, mais pas en développement logiciel ou en DevOps.",meta/llama-3.1-8b-instruct,2026-05-05T12:39:39.253279
125,cv_4,NO MATCH,20,NO MATCH,"Le CV d'Anissa Selmani ne correspond pas à l'offre d'emploi car elle n'a pas d'expérience dans le domaine DevOps et Full Stack PHP/JS. Elle est principalement spécialisée dans les domaines de la science des données, de l'apprentissage automatique et de la vision par ordinateur.",meta/llama-3.1-8b-instruct,2026-05-05T12:39:54.661945
125,cv_5,NO MATCH,40,NO MATCH,"L'expérience de l'individu est principalement axée sur le machine learning et la géométrie profonde, ce qui n'est pas directement lié aux compétences requises pour le poste de DevOps & Développeur Full Stack PHP / JS. Bien que l'individu ait des compétences en DevOps, elles ne sont pas mentionnées dans le CV comme étant des compétences clés. De plus, l'individu n'a pas d'expérience en développement web, ce qui est un aspect important du poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:39:57.486980
126,cv_2,MATCH,80,MATCH,"Le candidat a une expérience significative en développement de logiciels backend, notamment avec les technologies mentionnées dans l'offre d'emploi. Il a également des compétences en matière de DevOps, de résolution de problèmes et de travail d'équipe, qui sont essentielles pour ce rôle. Cependant, il n'a pas d'expérience directe avec les technologies Python, Flask, Django, FastAPI, Japronto, Sanic, qui sont mentionnées dans l'offre d'emploi. Il est donc nécessaire de vérifier les compétences techniques du candidat pour confirmer sa compatibilité avec l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:04.163888
126,cv_3,MATCH,85,MATCH,"Le candidat possède une expérience significative en administration d'environnements virtualisés, en DevOps et en cybersécurité, ce qui correspond à la description de l'offre d'emploi. Il est également polyvalent en développement et maîtrise plusieurs langages de programmation, notamment Python, Java et JavaScript, ainsi que des frameworks tels que Spring Boot, React.js, Angular.js, Node.js, Django et Flask. De plus, il a une expérience avec des technologies cloud native (Docker, Kubernetes, Helm) et des outils de gestion de projet tels que Jira ou Asana. Cependant, il n'a pas d'expérience directe avec les technologies mentionnées dans l'offre d'emploi, telles que FastAPI, Japronto, Sanic, etc. Mais il a une bonne compréhension des principes de conception de logiciels, des modèles de données et des architectures de logiciels, ce qui est essentiel pour ce rôle.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:13.665083
126,cv_4,MATCH,85,MATCH,"Le candidat possède une expérience significative dans le développement de logiciels backend, notamment avec les technologies Python, FastAPI, Django, et les bases de données SQL et NoSQL. Il a également une excellente compréhension des principes de conception de logiciels, des modèles de données et des architectures de logiciels. Cependant, il n'a pas d'expérience directe avec les technologies Japronto, Sanic, et les outils de gestion de projet tels que Jira ou Asana.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:23.874520
126,cv_5,MATCH,70,MATCH,"Le candidat a une expérience en Deep Learning et en Machine Learning, mais pas directement en développement backend. Cependant, il a une formation en ingénierie informatique et a travaillé sur des projets liés à l'apprentissage automatique. Il a également des compétences en DevOps, ce qui est pertinent pour le rôle. Il faudrait cependant vérifier les compétences spécifiques mentionnées dans l'offre d'emploi, telles que Python, Flask, Django, etc.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:26.086408
127,cv_1,MATCH,85,MATCH,"Le candidat a une expérience significative dans le domaine du développement logiciel et de l'infrastructure cloud, avec des compétences techniques requises telles que Google Cloud Platform, Microsoft Azure, Amazon Web Services, Kubernetes, Docker, Jenkins, Ansible, Git, et des langages de programmation tels que Java, Python, et C++. Il a également une bonne compréhension des réseaux, des systèmes d'exploitation, et des bases de données. De plus, il a une expérience de travail avec des outils tels que HashiCorp Vault, Terraform, et des connaissances en sécurité. Les compétences en communication, analyse et résolution de problèmes, ainsi qu'une attitude proactive et flexible sont également présentes dans son CV.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:29.086095
127,cv_2,MATCH,80,MATCH,"Le candidat a une expérience significative en développement logiciel, notamment en full-stack développement avec Java, Angular et TypeScript. Il a également une bonne compréhension des technologies de cloud computing, telles que Git et GitLab. Cependant, il n'a pas d'expérience directe avec les outils de DevOps comme Ansible, Terraform et Kubernetes, mais il a une bonne compréhension des concepts de DevOps et a travaillé avec des outils de version contrôle comme Git et GitLab. En outre, il a une bonne connaissance des langages de programmation tels que Java, Python et C++, ainsi que des frameworks comme Angular et Spring Boot.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:32.291862
127,cv_3,MATCH,60,MATCH,"Le candidat a une expérience en développement logiciel et en infrastructure cloud, mais il manque d'expérience dans les outils de DevOps tels que Ansible, Terraform et Kubernetes. Il a également une bonne connaissance des langages de programmation tels que Java, Python et C++, mais il n'a pas d'expérience avec les frameworks comme Angular et Spring Boot. Cependant, il a une bonne compréhension des réseaux, des systèmes d'exploitation et des bases de données, ce qui est un avantage. Il a également des compétences en communication, analyse et résolution de problèmes, ainsi qu'une attitude proactive et flexible, ce qui est essentiel pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:36.171078
127,cv_4,NO MATCH,20,NO MATCH,"Le candidat a une expérience significative en ingénierie électronique, mais pas en développement logiciel et en infrastructure cloud. Ses compétences techniques sont axées sur les domaines de l'électronique et de la robotique, et non sur les technologies de cloud computing et les outils de DevOps mentionnés dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:43.948862
127,cv_5,MATCH,80,MATCH,"Le candidat a une expérience en DevOps, mais pas directement dans le domaine de l'infrastructure cloud. Cependant, il a des compétences en machine learning et en deep learning qui pourraient être transférées vers le domaine de l'infrastructure cloud. Il a également des compétences en programmation (Java, Python, C++) et en frameworks (Angular, Spring Boot) qui sont mentionnées dans l'offre d'emploi. Cependant, il manque d'expérience avec des outils tels que Ansible, Terraform, Kubernetes, et HashiCorp Vault qui sont mentionnés dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:40:57.887150
128,cv_1,MATCH,85,MATCH,"Le candidat a une expérience solide en machine learning, avec des compétences en Python, Java, C et des certifications en machine learning. Il a également une expérience en tant que lead machine learning engineer et a travaillé sur des projets de prévision, d'analyse de données et de traitement de langage naturel. Les compétences techniques requises pour l'offre d'emploi sont également présentes dans le CV, notamment Python, TensorFlow, PyTorch et Scikit-learn. Cependant, le candidat n'a pas d'expérience directe en vision par ordinateur, mais il a travaillé sur des projets qui impliquent l'analyse de données et la prévision, ce qui pourrait être pertinent pour ce domaine.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:01.802321
128,cv_2,MATCH,85,MATCH,"Le candidat a une expérience solide en développement de systèmes de traitement de langage naturel et de vision par ordinateur, notamment dans le cadre de son expérience chez Oracle. Il a également une bonne compréhension des concepts de machine learning et de l'apprentissage automatique, ainsi que des compétences en programmation Python. Cependant, il n'a pas d'expérience directe dans le développement de modèles de machine learning pour résoudre des problèmes complexes, ce qui est une exigence clé de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:06.150563
128,cv_4,NO MATCH,20,NO MATCH,"Le candidat a une expérience solide en développement de logiciels mobiles et web, mais pas en intelligence artificielle et en apprentissage automatique. Il a des compétences en programmation Python, mais pas en R ou MATLAB. Il a également des compétences en développement de systèmes de traitement de langage naturel et de vision par ordinateur, mais pas en développement de modèles de machine learning.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:13.499242
128,cv_5,NO MATCH,20,NO MATCH,"Le candidat a une expérience en développement full-stack avec des compétences en React.js, D3.js et Elasticsearch, mais il n'a pas d'expérience en intelligence artificielle, en apprentissage automatique ou en analyse de données. Les compétences techniques requises pour l'offre d'emploi (Python, R ou MATLAB, TensorFlow, PyTorch, Scikit-learn, etc.) ne sont pas présentes dans le CV.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:15.862874
129,cv_1,MATCH,80,MATCH,"Le candidat a des compétences pertinentes pour l'offre d'emploi, notamment en développement full-stack, conception web, langage de modélisation unifié (UML) et certifications en DevOps et Kubernetes. Cependant, il manque une expérience directe dans la conception et la maintenance de systèmes distribués hautement disponibles, ainsi que dans l'orchestration de conteneurs avec Docker/Podman et Kubernetes.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:20.676952
129,cv_2,MATCH,85,MATCH,"Le candidat a une expérience significative en ingénierie logicielle, en particulier dans le domaine de l'analyse de données et la visualisation. Il a également des compétences en matière de développement de systèmes distribués et d'orchestration de conteneurs, ce qui correspond aux exigences de l'offre d'emploi. Cependant, il manque d'expérience directe dans la conception et la maintenance de systèmes distribués hautement disponibles, ce qui est une exigence clé de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:24.360915
129,cv_3,MATCH,85,MATCH,"Le candidat a une expérience significative en ingénierie logicielle, en particulier en tant que Cloud System Engineer Senior chez Infor, où il a travaillé sur des projets de haute disponibilité et d'orchestration de conteneurs avec Docker/Podman et Kubernetes. Il a également une bonne connaissance des outils de monitoring et de log management, ainsi que des pratiques Infrastructure-as-Code. Cependant, il n'a pas explicitement mentionné son expérience avec Kubernetes, ce qui est un point important pour l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:27.802057
129,cv_4,MATCH,60,MATCH,"Le candidat a une expérience significative en tant que Network Engineer, avec des compétences en matière de sécurité des réseaux, de conception et de maintenance de systèmes distribués. Cependant, il n'a pas d'expérience directe en ingénierie logicielle, ce qui est un aspect clé de l'offre d'emploi. De plus, le candidat a des compétences en matière de PowerShell, mais pas en Docker/Podman et Kubernetes, qui sont des compétences requises pour l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:32.373908
129,cv_5,MATCH,80,MATCH,"Le candidat a des compétences en DevOps, ce qui correspond à l'une des exigences de l'offre d'emploi. Cependant, il manque d'expérience directe dans la conception et la maintenance de systèmes distribués hautement disponibles, ainsi que dans l'orchestration de conteneurs avec Docker/Podman et Kubernetes. Il a cependant une expérience en Machine Learning, ce qui n'est pas directement lié à l'offre d'emploi. Il est important de noter que le candidat a une expérience en Deep Learning et en Machine Learning, ce qui pourrait être pertinent pour l'entreprise innovante recherchant un expert en ingénierie logicielle.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:35.778707
130,cv_1,MATCH,80,MATCH,"La candidate a une expérience significative en développement web et en cybersécurité, mais elle n'a pas explicitement mentionné d'expérience en recherche et développement de prototypes de technologies de cybersécurité. Cependant, elle a une bonne maîtrise des compétences techniques telles que la sécurité des systèmes d'information, la sécurité des réseaux, la sécurité des données et la sécurité des applications. Elle a également des compétences en matière de communication, de travail d'équipe et de résolution de problèmes.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:43.547462
130,cv_2,NO MATCH,40,NO MATCH,"Le candidat a une expérience en développement web FullStack JS, mais pas en cybersécurité. Il a des compétences en JavaScript, Redux et ReactJS, mais pas en sécurité des systèmes d'information, sécurité des réseaux, sécurité des données et sécurité des applications.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:49.980886
130,cv_3,MATCH,70,MATCH,"Le candidat a une expérience en développement de logiciels, ce qui est lié à la sécurité des applications. Cependant, il manque d'expérience directe dans le domaine de la cybersécurité. Ses compétences techniques, telles que LabVIEW et UiPath, ne sont pas directement liées à la sécurité des systèmes d'information, mais il a une bonne maîtrise de Git, ce qui est un outil de gestion de code source. Il a également une excellente maîtrise de la langue anglaise, ce qui est un atout pour une communication efficace. Enfin, il a une expérience en travail d'équipe et en résolution de problèmes, ce qui est important pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:55.688582
130,cv_4,MATCH,85,MATCH,"Le candidat a une solide expérience en quantité et en développement de prototypes, ce qui correspond aux exigences de l'offre d'emploi. Il a également une excellente maîtrise des compétences techniques telles que la sécurité des systèmes d'information, la sécurité des réseaux, la sécurité des données et la sécurité des applications, bien que ce ne soit pas explicitement mentionné dans son CV. Cependant, son expérience en machine learning et en développement de systèmes scalables peut être transposée à la sécurité des systèmes d'information. De plus, il a des compétences en matière de communication, de travail d'équipe et de résolution de problèmes, qui sont essentielles pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:41:58.350359
130,cv_5,MATCH,80,MATCH,"Le candidat, Heni Loukil, a une expérience en machine learning et en deep learning, ce qui est pertinent pour le poste d'expert en cybersécurité. Cependant, il n'a pas d'expérience directe dans le domaine de la cybersécurité. Il a cependant des compétences en matière de sécurité des systèmes d'information et de sécurité des réseaux, qui sont liées à la cybersécurité. De plus, il a des compétences en matière de communication, de travail d'équipe et de résolution de problèmes, qui sont essentielles pour ce poste. Il est également capable de développer des prototypes et de publier des articles dans des revues scientifiques, ce qui est pertinent pour le poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:01.878390
131,cv_1,MATCH,85,MATCH,"Le candidat a une expérience significative en tant qu'ingénieur réseau et sécurité, avec des compétences avancées en matière de sécurité informatique, notamment dans les domaines de la conception de réseaux sécurisés, de la mise en place de firewalls et de la gestion des accès. Il a également une bonne connaissance des technologies Cisco, Huawei et Fortinet, ainsi que des protocoles de routage tels que BGP et OSPF. Cependant, il n'a pas d'expérience directe de la gestion de réseaux internationaux et de la coordination avec des équipes distribuées géographiquement, ce qui est un aspect important de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:07.974942
131,cv_2,MATCH,85,MATCH,"Le candidat, Majdi Smaoui, possède une expérience significative en matière de sécurité informatique et de réseaux, notamment dans les domaines de la conception de réseaux sécurisés, de la mise en place de firewalls et de la gestion des accès. Il a également des compétences avancées en matière de sécurité OT&IT, comme le montre son expérience en tant que Senior Lead SCADA Security Manager et son certificat de SWIFT Certified Assessor. Cependant, il n'a pas d'expérience directe dans la conception et la mise en œuvre de réseaux LAN/WAN/WLAN, mais il a une bonne connaissance des technologies Cisco, HP, Avaya, Aruba, Huwai, ainsi que des protocoles de routage tels que BGP, OSPF, EIGRP. Enfin, il a une expérience de la gestion de réseaux internationaux et de la coordination avec des équipes distribuées géographiquement, ce qui correspond à la demande de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:13.786159
131,cv_3,NO MATCH,20,NO MATCH,"Le candidat a une expérience en développement Web Full Stack, mais pas en architecture réseau. Il a des compétences en SAP, mais pas en technologies Cisco, HP, Avaya, Aruba, Huawei, ni en protocoles de routage tels que BGP, OSPF, EIGRP. Il a également une expérience en développement d'applications Android, mais pas en gestion de réseaux internationaux et de coordination avec des équipes distribuées géographiquement.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:25.180879
131,cv_4,NO MATCH,20,NO MATCH,"Le candidat n'a pas d'expérience dans le domaine de l'architecture réseau, mais plutôt dans le domaine de la science des données et du développement de logiciels. Il n'a pas non plus les compétences requises en matière de sécurité informatique et de gestion de réseaux.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:27.068844
131,cv_5,NO MATCH,20,NO MATCH,"Le candidat a une expérience en machine learning et en deep learning, mais pas en architecture réseau. Il a une formation en ingénierie des télécommunications, mais pas d'expérience directe en conception, mise en œuvre et gestion de réseaux LAN/WAN/WLAN. Il a également des compétences en DevOps, mais pas en sécurité informatique ou en gestion des accès.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:30.079098
132,cv_1,MATCH,80,MATCH,"Le candidat a une expérience en développement web et des compétences techniques pertinentes (Node.js, Full-Stack Development, Scrum), mais il manque d'expérience en gestion de projet et de leadership. Il a également une expérience limitée dans les outils de gestion de projet tels que Trello, JIRA et Toggl.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:34.888991
132,cv_2,MATCH,80,MATCH,"Le candidat a une expérience pertinente en tant que DevOps Engineer, avec une connaissance approfondie de la gestion de projet, de la gestion de portefeuille clients et de la R&D. Il a également une expérience en tant que mentor et en tant que leader de projet, ce qui est pertinent pour le rôle de Chef de projet - Développeur Back-End. Cependant, il manque d'expérience directe dans les technologies spécifiques mentionnées dans l'offre d'emploi (PHP, Wordpress, Prestashop, Javascript, jQuery, MySQL et Oracle).",meta/llama-3.1-8b-instruct,2026-05-05T12:42:39.788138
132,cv_3,MATCH,80,MATCH,"Le candidat possède une expérience significative en data analysis et BI, avec des compétences en Power BI, Python, SQL, Azure Data Factory, etc. Cependant, il manque d'expérience directe en développement back-end et en gestion de projet. Il est également important de noter que le candidat est à la recherche de nouvelles opportunités en data & BI, ce qui pourrait être un facteur de motivation pour le poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:50.975436
132,cv_4,MATCH,80,MATCH,"Le candidat a une expérience significative en tant que Cloud Platform Engineer et Senior Systems Administrator, ce qui correspond à la description du poste de Chef de projet - Développeur Back-End. Il a également des compétences en matière de gestion de projet, de développement et de R&D, ainsi que des connaissances en technologies telles que PHP, Wordpress, Prestashop, Javascript, jQuery, MySQL et Oracle. Cependant, il n'a pas d'expérience directe en tant que développeur back-end, mais il a des compétences en matière de scripting et de programmation, ce qui pourrait être transférable.",meta/llama-3.1-8b-instruct,2026-05-05T12:42:57.173190
132,cv_5,NO MATCH,40,NO MATCH,"Le candidat a une expérience en machine learning et en deep learning, mais pas en développement back-end. Il a travaillé avec des technologies telles que NestJS, mais pas avec PHP, Wordpress, Prestashop, Javascript, jQuery, MySQL et Oracle. Il a également une expérience en DevOps, mais pas en gestion de projet avec des outils tels que Trello, JIRA et Toggl.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:00.174818
133,cv_2,MATCH,70,MATCH,"L'expérimentation de l'individu en tant que Full Stack Django Developer et Python Full-Stack developer correspond à la demande d'expérience en Python. Cependant, il manque des compétences spécifiques telles que Pyramid, Pydantic, Celery, RabbitMQ, PostgreSQL et Linux qui sont requises pour le poste. De plus, l'individu n'a pas de formation ou d'expérience en DevOps, ce qui est un aspect important du poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:10.465619
133,cv_3,NO MATCH,40,NO MATCH,"L'expérience de Dhouha Bouzouita est principalement axée sur le développement d'applications avec Odoo, Python et Tkinter, mais elle n'a pas d'expérience directe avec les technologies requises pour le poste (Pyramid, Pydantic, Celery, RabbitMQ, PostgreSQL, Ansible, Puppet et Terraform). Cependant, elle a une bonne compréhension des principes de DevOps et des outils tels que Ansible et Terraform.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:15.062214
133,cv_4,MATCH,70,MATCH,"Le candidat a une expérience en développement backend, notamment en Python et Flask, ce qui correspond à la technologie requise dans l'offre d'emploi. De plus, il a travaillé sur des projets impliquant la gestion de données et la sécurité, ce qui est pertinent pour le rôle d'ingénieur API/backend. Cependant, il manque d'expérience en Pyramid, Pydantic, Celery, RabbitMQ, PostgreSQL et Linux, qui sont des technologies spécifiques requises dans l'offre d'emploi. En outre, le candidat est étudiant en génie logiciel, ce qui signifie qu'il n'a pas encore acquis une expérience professionnelle significative.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:17.567192
133,cv_5,NO MATCH,40,NO MATCH,"L'expérience de l'individu est principalement axée sur le machine learning et la deep learning, ce qui ne correspond pas aux compétences requises pour le poste d'ingénieur API/backend. Bien que l'individu ait une expérience en DevOps, elle n'est pas suffisamment développée pour répondre aux exigences de l'offre d'emploi. De plus, l'individu n'a pas d'expérience en Python, Pyramid, Pydantic, Celery, RabbitMQ, PostgreSQL et Linux, qui sont tous des outils essentiels pour le poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:22.706162
134,cv_1,MATCH,85,MATCH,"Le candidat a une expérience significative en développement full-stack, avec des compétences en Java, React, Spring Boot, React TypeScript, etc. Il a également une formation en ingénierie informatique et des expériences en DevOps. Cependant, il n'a pas d'expérience directe avec AWS, PostgreSQL, Unity, Java, Android, VR, analytics et data processing, qui sont mentionnés dans l'offre d'emploi. Il faudrait donc vérifier si le candidat est prêt à apprendre ces nouvelles technologies et si il a la capacité d'adapter ses compétences à de nouveaux projets.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:26.351709
134,cv_3,MATCH,85,MATCH,"Le candidat a une expérience significative en développement full-stack, notamment en React, Java et Spring Boot. Il a également des compétences en analyse d'image et en traitement de données, qui pourraient être utiles pour le projet de développement d'une plateforme de formation en réalité virtuelle. Cependant, il manque d'expérience directe avec certaines des technologies mentionnées dans l'offre d'emploi, telles que .NET, PostgreSQL, AWS et Unity.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:34.791751
134,cv_4,MATCH,85,MATCH,"L'expérience d'Amine en développement de solutions d'intelligence artificielle et en développement full-stack est pertinente pour l'offre d'emploi. Il a également des compétences en matière de développement web avec React et Python, ainsi que des connaissances en matière de plateformes de formation en réalité virtuelle. Cependant, il n'a pas d'expérience directe avec les technologies spécifiques mentionnées dans l'offre d'emploi (AWS, PostgreSQL, Unity, Java, Android, VR, analytics et data processing).",meta/llama-3.1-8b-instruct,2026-05-05T12:43:40.378522
134,cv_5,MATCH,80,MATCH,"Le candidat a une expérience en développement full-stack, mais pas directement dans le domaine de la réalité virtuelle. Cependant, il a des compétences en Deep Learning et en Machine Learning qui pourraient être transférables à ce projet. De plus, il a une expérience en DevOps, ce qui est un atout pour un poste de System Architect & Full Stack Developer.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:44.568052
135,cv_1,MATCH,85,MATCH,"La candidat a une expérience significative en développement web, notamment en FullStack JS, avec des compétences en JavaScript, React, Redux, HTML, CSS, Bootstrap, etc. Elle a également une expérience en enseignement et en formation, ce qui pourrait être utile pour la formation et le support technique des utilisateurs. Cependant, il manque une expérience directe dans le développement backend avec des technologies telles que PHP, MySQL, Symfony3, Slim Framework, etc.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:49.079388
135,cv_3,MATCH,80,MATCH,"Le candidat a une expérience significative en développement backend, notamment en tant que Software Engineer à Oracle, où il a travaillé sur des projets liés à l'analyse de données et à l'intelligence artificielle. Il a également une bonne connaissance des technologies requises, telles que PHP, MySQL, Symfony3, Slim Framework, et des compétences en HTML, CSS, SASS, LESS, Bootstrap, Materialize, JavaScript, jQuery, Ajax, Git, GitHub. Cependant, il n'a pas d'expérience directe avec les technologies Symfony3 et Slim Framework, mais il a une bonne compréhension des principes de développement backend et pourrait apprendre rapidement ces technologies.",meta/llama-3.1-8b-instruct,2026-05-05T12:43:56.265651
135,cv_4,MATCH,80,MATCH,"Le candidat a une expérience significative en développement backend avec des technologies telles que .NET 8, Angular, Camunda BPM et Microservices, qui sont similaires aux compétences requises dans l'offre d'emploi. Cependant, il manque des compétences spécifiques telles que PHP, MySQL, Symfony3, Slim Framework, qui sont mentionnées dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:01.163343
135,cv_5,NO MATCH,20,NO MATCH,"Le candidat a une expérience en machine learning et en deep learning, mais pas en développement backend. Il a travaillé avec des technologies telles que NestJS, mais pas avec les technologies spécifiées dans l'offre d'emploi (PHP, MySQL, Symfony3, Slim Framework, etc.).",meta/llama-3.1-8b-instruct,2026-05-05T12:44:06.483744
136,cv_2,MATCH,70,MATCH,"La candidature de Sabrine Ben Salah présente certaines compétences pertinentes pour l'offre d'emploi, mais nécessite une analyse plus approfondie pour déterminer si elle est adaptée au poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:16.794853
